,target,Method,GDT_TS Pearson,GDT_TS Spearman,GDT_TS Loss,GDT_TS MAE,Class,seq_len,identity_dist_category,identity_quality_category,positive_dist_category,positive_quality_category,coverage_dist_category
568,2V90_C,DeepAccNet-Bert,0.9138350615763843,0.8769278162862869,4.61999999999999,0.15776390306122448,All beta,93,the others,Mid-low,the others,Middle,the others
569,2V90_C,P3CMQA,0.8282836746800085,0.8584004632188648,5.4300000000000015,0.035811221974849705,All beta,93,the others,Mid-low,the others,Middle,the others
570,2VKE_A,identity(%),0.8517820508105473,0.6815168368067899,8.543999999999984,0.3328749837556856,All alpha,162,multi top,Mid-high,the others,Middle,the others
571,2VKE_A,positive(%),0.9197498670055697,0.7780565319674261,8.543999999999984,0.2007545592376002,All alpha,162,multi top,Mid-high,the others,Middle,the others
572,2VKE_A,coverage(%),0.5764129171545795,0.691510888374257,8.543999999999984,0.23908732943469785,All alpha,162,multi top,Mid-high,the others,Middle,the others
573,2VKE_A,DOPE,0.9065059378097455,0.9422664890247509,6.769999999999998,,All alpha,162,multi top,Mid-high,the others,Middle,the others
574,2VKE_A,SOAP,0.7242499928175,0.721595995878518,1.6100000000000003,,All alpha,162,multi top,Mid-high,the others,Middle,the others
575,2VKE_A,ProQ3D,0.8925102434838431,0.7933882298460114,0.8000000000000007,0.25101230701754385,All alpha,162,multi top,Mid-high,the others,Middle,the others
576,2VKE_A,SBROD,0.8508679928160346,0.8500322011879238,8.06,,All alpha,162,multi top,Mid-high,the others,Middle,the others
577,2VKE_A,DeepAccNet,0.8941798760152176,0.8035578674572107,2.5799999999999934,0.24561438116776318,All alpha,162,multi top,Mid-high,the others,Middle,the others
578,2VKE_A,DeepAccNet-Bert,0.9479774375692254,0.9533287565679118,1.6100000000000003,0.11703365200109649,All alpha,162,multi top,Mid-high,the others,Middle,the others
579,2VKE_A,P3CMQA,0.9128060986616533,0.93229455785251,1.4499999999999957,0.048042721743750995,All alpha,162,multi top,Mid-high,the others,Middle,the others
580,2WP2_B,identity(%),0.676134406193872,0.5781184313371864,12.54599999999999,0.431197696969697,All alpha,110,multi top,High,the others,High,the others
581,2WP2_B,positive(%),0.7689120772774624,0.6994033026262267,12.54599999999999,0.26083406060606057,All alpha,110,multi top,High,the others,High,the others
582,2WP2_B,coverage(%),0.7063051289693288,0.7605836755549056,6.757272727272734,0.09228703030303032,All alpha,110,multi top,High,the others,High,the others
583,2WP2_B,DOPE,0.7582263953887401,0.6891273725306748,14.769999999999994,,All alpha,110,multi top,High,the others,High,the others
584,2WP2_B,SOAP,0.792158262133104,0.7610971447287161,1.3699999999999934,,All alpha,110,multi top,High,the others,High,the others
585,2WP2_B,ProQ3D,0.6496967790658178,0.6573958761410407,3.8699999999999957,0.20889507333333332,All alpha,110,multi top,High,the others,High,the others
586,2WP2_B,SBROD,0.5341514476383341,0.4573478623093451,3.179999999999994,,All alpha,110,multi top,High,the others,High,the others
587,2WP2_B,DeepAccNet,0.7907691120057776,0.7422319369677198,3.179999999999994,0.28325541145833333,All alpha,110,multi top,High,the others,High,the others
588,2WP2_B,DeepAccNet-Bert,0.8780062085607141,0.8709171860538336,3.179999999999994,0.24888366666666664,All alpha,110,multi top,High,the others,High,the others
589,2WP2_B,P3CMQA,0.8451127662073038,0.8188237515537696,2.729999999999999,0.0492995766029358,All alpha,110,multi top,High,the others,High,the others
590,2YV3_A,identity(%),0.9110912050508785,0.8306749632434092,5.230000000000013,0.361661918699187,alpha / beta,328,the others,Mid-low,the others,Middle,the others
591,2YV3_A,positive(%),0.9339030489785396,0.881679647106462,5.230000000000013,0.1911944390243902,alpha / beta,328,the others,Mid-low,the others,Middle,the others
592,2YV3_A,coverage(%),0.5375728970091331,0.3226451925425746,17.319375000000004,0.2931551544715447,alpha / beta,328,the others,Mid-low,the others,Middle,the others
593,2YV3_A,DOPE,0.9141351549984649,0.9174975468459718,4.039999999999999,,alpha / beta,328,the others,Mid-low,the others,Middle,the others
594,2YV3_A,SOAP,0.8574805678573302,0.8908519069984748,5.560000000000009,,alpha / beta,328,the others,Mid-low,the others,Middle,the others
595,2YV3_A,ProQ3D,0.9614213464531418,0.9569370763540141,3.500000000000003,0.057125226666666674,alpha / beta,328,the others,Mid-low,the others,Middle,the others
596,2YV3_A,SBROD,0.9252552019435691,0.8521217663140231,0.8400000000000074,,alpha / beta,328,the others,Mid-low,the others,Middle,the others
597,2YV3_A,DeepAccNet,0.8987168926818996,0.8843477365302077,3.960000000000008,0.217731453125,alpha / beta,328,the others,Mid-low,the others,Middle,the others
598,2YV3_A,DeepAccNet-Bert,0.9624211906468342,0.9640223239757268,3.960000000000008,0.16043978645833334,alpha / beta,328,the others,Mid-low,the others,Middle,the others
599,2YV3_A,P3CMQA,0.9791162111754761,0.9701807789778886,3.500000000000003,0.044118682114601133,alpha / beta,328,the others,Mid-low,the others,Middle,the others
600,2ZJR_H,identity(%),0.5448263728825539,0.47719524856341966,0.374999999999992,0.2785819402985075,All beta,134,multi top,Mid-high,the others,Middle,the others
601,2ZJR_H,positive(%),0.5572473916377543,0.438822203731188,12.626666666666663,0.14775859701492539,All beta,134,multi top,Mid-high,the others,Middle,the others
602,2ZJR_H,coverage(%),0.5715602310224009,0.5846039056839544,10.625757575757577,0.20111955223880595,All beta,134,multi top,Mid-high,the others,Middle,the others
603,2ZJR_H,DOPE,0.8143998284024845,0.8036593072598047,2.8000000000000025,,All beta,134,multi top,Mid-high,the others,Middle,the others
604,2ZJR_H,SOAP,0.6295883081363998,0.7100768633454927,2.610000000000001,,All beta,134,multi top,Mid-high,the others,Middle,the others
605,2ZJR_H,ProQ3D,0.7215672306906152,0.7225506300796387,2.610000000000001,0.18705401333333335,All beta,134,multi top,Mid-high,the others,Middle,the others
606,2ZJR_H,SBROD,0.6594385933764654,0.6386689298538475,2.0499999999999963,,All beta,134,multi top,Mid-high,the others,Middle,the others
607,2ZJR_H,DeepAccNet,0.7769697514305052,0.7625633834337983,2.8000000000000025,0.27864578125,All beta,134,multi top,Mid-high,the others,Middle,the others
608,2ZJR_H,DeepAccNet-Bert,0.8144840443367887,0.7889264513778278,8.030000000000005,0.261507109375,All beta,134,multi top,Mid-high,the others,Middle,the others
609,2ZJR_H,P3CMQA,0.9156031629847636,0.8996510576950625,0.0,0.07819739012908937,All beta,134,multi top,Mid-high,the others,Middle,the others
610,3CRN_A,identity(%),0.2418222648768404,0.29401584335713454,4.159999999999997,0.5243173388429752,alpha / beta,121,the others,Low,the others,Low,the others
611,3CRN_A,positive(%),-0.18958226252700489,-0.13957247839899437,18.488000000000003,0.303678,alpha / beta,121,the others,Low,the others,Low,the others
612,3CRN_A,coverage(%),0.24475828224019872,0.30768222928800887,4.575000000000006,0.1610821101928375,alpha / beta,121,the others,Low,the others,Low,the others
613,3CRN_A,DOPE,0.8348553021412157,0.7702109763094809,3.4400000000000097,,alpha / beta,121,the others,Low,the others,Low,the others
614,3CRN_A,SOAP,0.6506844782881603,0.6499597215650698,3.4400000000000097,,alpha / beta,121,the others,Low,the others,Low,the others
615,3CRN_A,ProQ3D,0.807806649796526,0.7235867137466944,0.6400000000000072,0.09877451333333333,alpha / beta,121,the others,Low,the others,Low,the others
616,3CRN_A,SBROD,0.6981960483733738,0.6940299122181834,0.0,,alpha / beta,121,the others,Low,the others,Low,the others
617,3CRN_A,DeepAccNet,0.8052599370710533,0.7445820743864834,3.4400000000000097,0.2858565546875,alpha / beta,121,the others,Low,the others,Low,the others
618,3CRN_A,DeepAccNet-Bert,0.9264626564441139,0.8800283264922828,0.0,0.1468704835766423,alpha / beta,121,the others,Low,the others,Low,the others
619,3CRN_A,P3CMQA,0.9199408027826332,0.8560658545489049,1.9300000000000095,0.04497327243932087,alpha / beta,121,the others,Low,the others,Low,the others
620,3DMI_A,identity(%),0.8476613262823631,0.7595642726014599,6.202857142857143,0.3795393026819923,All alpha,87,the others,Mid-low,the others,Middle,the others
621,3DMI_A,positive(%),0.8428676637046923,0.7553348030352229,8.279999999999998,0.2046347049808429,All alpha,87,the others,Mid-low,the others,Middle,the others
622,3DMI_A,coverage(%),0.4355067931578271,0.6736396616697096,5.824255319148941,0.17858213793103447,All alpha,87,the others,Mid-low,the others,Middle,the others
623,3DMI_A,DOPE,0.9311974397430718,0.9102019876013049,1.7299999999999982,,All alpha,87,the others,Mid-low,the others,Middle,the others
624,3DMI_A,SOAP,0.7902081642224408,0.83207437429999,1.7299999999999982,,All alpha,87,the others,Mid-low,the others,Middle,the others
625,3DMI_A,ProQ3D,0.9036630146031804,0.8565959463007441,3.4499999999999975,0.2516430866666667,All alpha,87,the others,Mid-low,the others,Middle,the others
626,3DMI_A,SBROD,0.8900812941911092,0.8809717047479041,4.03,,All alpha,87,the others,Mid-low,the others,Middle,the others
627,3DMI_A,DeepAccNet,0.8307033245666575,0.8761350865099264,1.7299999999999982,0.3016710338541667,All alpha,87,the others,Mid-low,the others,Middle,the others
628,3DMI_A,DeepAccNet-Bert,0.9261802053937627,0.9340248605419741,1.7299999999999982,0.23146708021566903,All alpha,87,the others,Mid-low,the others,Middle,the others
629,3DMI_A,P3CMQA,0.97280091671543,0.9357122466239892,3.4499999999999975,0.11592267906081678,All alpha,87,the others,Mid-low,the others,Middle,the others
630,3GFO_A,identity(%),0.38703144309954407,0.449668779941645,3.344999999999998,0.3723731711711712,alpha / beta,222,the others,Mid-low,the others,Middle,the others
631,3GFO_A,positive(%),0.4395465922635514,0.5246966867941758,7.6207692307692305,0.15735815615615617,alpha / beta,222,the others,Mid-low,the others,Middle,the others
632,3GFO_A,coverage(%),0.6012616932067276,0.39145895476339054,4.901428571428568,0.26969890090090093,alpha / beta,222,the others,Mid-low,the others,Middle,the others
633,3GFO_A,DOPE,0.705576635029563,0.636300599467547,11.259999999999993,,alpha / beta,222,the others,Mid-low,the others,Middle,the others
634,3GFO_A,SOAP,0.5560885835787929,0.4555035004060054,11.259999999999993,,alpha / beta,222,the others,Mid-low,the others,Middle,the others
635,3GFO_A,ProQ3D,0.7281566139874783,0.6437151146219104,11.259999999999993,0.06507078666666667,alpha / beta,222,the others,Mid-low,the others,Middle,the others
636,3GFO_A,SBROD,0.5334005756143003,0.47315238965282996,11.6,,alpha / beta,222,the others,Mid-low,the others,Middle,the others
637,3GFO_A,DeepAccNet,0.4427474106854075,0.46593534936725045,11.259999999999993,0.2275952291666667,alpha / beta,222,the others,Mid-low,the others,Middle,the others
638,3GFO_A,DeepAccNet-Bert,0.6266814088341442,0.7086515936458886,11.259999999999993,0.09202119006849314,alpha / beta,222,the others,Mid-low,the others,Middle,the others
639,3GFO_A,P3CMQA,0.7074915155400876,0.6984877747050736,11.259999999999993,0.14726835558064777,alpha / beta,222,the others,Mid-low,the others,Middle,the others
640,3GM8_A,identity(%),0.880690982385715,0.8566384398815289,4.851538461538452,0.43593916455696197,All beta,158,the others,Mid-low,the others,Middle,the others
641,3GM8_A,positive(%),0.8655301474752385,0.8813876312079637,3.565714285714272,0.2412556202531645,All beta,158,the others,Mid-low,the others,Middle,the others
642,3GM8_A,coverage(%),0.40754763902480007,0.5401502457916026,4.9399999999999995,0.21591737552742615,All beta,158,the others,Mid-low,the others,Middle,the others
643,3GM8_A,DOPE,0.48522764862921725,0.5869528736560415,6.169999999999998,,All beta,158,the others,Mid-low,the others,Middle,the others
644,3GM8_A,SOAP,0.3680287271544153,0.6913999801607871,4.269999999999996,,All beta,158,the others,Mid-low,the others,Middle,the others
645,3GM8_A,ProQ3D,0.8375850052278012,0.852660793395749,1.5799999999999925,0.08536123999999999,All beta,158,the others,Mid-low,the others,Middle,the others
646,3GM8_A,SBROD,0.01079364671799376,-0.07412524430925307,33.21999999999999,,All beta,158,the others,Mid-low,the others,Middle,the others
647,3GM8_A,DeepAccNet,0.8143808624052282,0.8012057408807257,9.489999999999998,0.2514444635416667,All beta,158,the others,Mid-low,the others,Middle,the others
648,3GM8_A,DeepAccNet-Bert,0.8220683413401872,0.7936728356895252,4.74,0.18837367504222974,All beta,158,the others,Mid-low,the others,Middle,the others
649,3GM8_A,P3CMQA,0.9501642621987352,0.9357529732032644,3.7899999999999934,0.07245826989014943,All beta,158,the others,Mid-low,the others,Middle,the others
650,3HRX_A,identity(%),0.6361946394402525,0.5379105452349617,2.4920000000000053,0.41987434120734907,alpha / beta,254,multi top,Mid-low,the others,Middle,the others
651,3HRX_A,positive(%),0.5973047442693685,0.5614409439789121,0.5125000000000046,0.23514993175853022,alpha / beta,254,multi top,Mid-low,the others,Middle,the others
652,3HRX_A,coverage(%),-0.15381245810137797,0.05957222949762948,6.868333333333332,0.2184983622047244,alpha / beta,254,multi top,Mid-low,the others,Middle,the others
653,3HRX_A,DOPE,0.3475659596563444,0.4296722767538288,19.38000000000001,,alpha / beta,254,multi top,Mid-low,the others,Middle,the others
654,3HRX_A,SOAP,0.3525881044885782,0.36905253065129945,10.130000000000006,,alpha / beta,254,multi top,Mid-low,the others,Middle,the others
655,3HRX_A,ProQ3D,0.49268685878637003,0.5612977344263862,18.790000000000006,0.11325215333333333,alpha / beta,254,multi top,Mid-low,the others,Middle,the others
656,3HRX_A,SBROD,0.3166511026028327,0.36037758077055093,10.130000000000006,,alpha / beta,254,multi top,Mid-low,the others,Middle,the others
657,3HRX_A,DeepAccNet,0.46601764881475394,0.44759571250847857,0.7800000000000029,0.2374786744791667,alpha / beta,254,multi top,Mid-low,the others,Middle,the others
658,3HRX_A,DeepAccNet-Bert,0.42742976788707765,0.4046549837181537,0.7800000000000029,0.15823876562499994,alpha / beta,254,multi top,Mid-low,the others,Middle,the others
659,3HRX_A,P3CMQA,0.6284532639972181,0.6210688036780053,0.19000000000000128,0.04525682818539937,alpha / beta,254,multi top,Mid-low,the others,Middle,the others
660,3JAI_SS,identity(%),0.5392455367815795,0.5809047633033287,12.646666666666684,0.2114323309002433,All alpha,137,the others,Mid-high,multi top,High,the others
661,3JAI_SS,positive(%),0.6321829781624448,0.5987226599862333,12.646666666666684,0.11812196593673964,All alpha,137,the others,Mid-high,multi top,High,the others
662,3JAI_SS,coverage(%),0.5715733362398842,0.6001243571891058,12.194615384615393,0.3001991435523114,All alpha,137,the others,Mid-high,multi top,High,the others
663,3JAI_SS,DOPE,0.7886147422246433,0.7982209103134836,11.31000000000001,,All alpha,137,the others,Mid-high,multi top,High,the others
664,3JAI_SS,SOAP,0.689093454088772,0.7771175394963963,11.31000000000001,,All alpha,137,the others,Mid-high,multi top,High,the others
665,3JAI_SS,ProQ3D,0.600877741005215,0.5943810885968975,17.700000000000003,0.2833362533333333,All alpha,137,the others,Mid-high,multi top,High,the others
666,3JAI_SS,SBROD,0.6930197666965433,0.6922951106312881,2.729999999999999,,All alpha,137,the others,Mid-high,multi top,High,the others
667,3JAI_SS,DeepAccNet,0.6670740299669243,0.6812703427591057,11.31000000000001,0.32131129687500004,All alpha,137,the others,Mid-high,multi top,High,the others
668,3JAI_SS,DeepAccNet-Bert,0.7995141532157399,0.8008244937477126,11.31000000000001,0.2526556979166667,All alpha,137,the others,Mid-high,multi top,High,the others
669,3JAI_SS,P3CMQA,0.8732889496991796,0.8454950212987998,4.74,0.06904564054203034,All alpha,137,the others,Mid-high,multi top,High,the others
670,3JB4_B,identity(%),0.6642383117556804,0.44588912456947977,1.744000000000001,0.4598284658634537,All beta,166,multi top,Mid-low,multi top,Middle,the others
671,3JB4_B,positive(%),0.7192738193986813,0.5928128501482424,3.9946666666666464,0.2895071807228916,All beta,166,multi top,Mid-low,multi top,Middle,the others
672,3JB4_B,coverage(%),0.8124922268934709,0.5166295025990997,3.9946666666666464,0.23499081124497992,All beta,166,multi top,Mid-low,multi top,Middle,the others
673,3JB4_B,DOPE,0.8917388388537608,0.5465658423021816,0.44999999999999485,,All beta,166,multi top,Mid-low,multi top,Middle,the others
674,3JB4_B,SOAP,0.6193413095045922,0.509006245633657,0.6000000000000005,,All beta,166,multi top,Mid-low,multi top,Middle,the others
675,3JB4_B,ProQ3D,0.8408186292588138,0.7145019282350822,0.44999999999999485,0.13291176666666668,All beta,166,multi top,Mid-low,multi top,Middle,the others
676,3JB4_B,SBROD,0.8885428440742101,0.7015202959411458,0.14999999999999458,,All beta,166,multi top,Mid-low,multi top,Middle,the others
677,3JB4_B,DeepAccNet,0.786112212601785,0.6017198298309546,0.44999999999999485,0.26408765104166665,All beta,166,multi top,Mid-low,multi top,Middle,the others
678,3JB4_B,DeepAccNet-Bert,0.8415583014217733,0.6300716461606054,0.44999999999999485,0.2676092438998287,All beta,166,multi top,Mid-low,multi top,Middle,the others
679,3JB4_B,P3CMQA,0.9316140211322961,0.7255380939907218,0.14999999999999458,0.23250984918824835,All beta,166,multi top,Mid-low,multi top,Middle,the others
680,3M0G_A,identity(%),0.6715955165661103,0.42582870834004866,0.15600000000000058,0.3857669116607774,All alpha,283,top,Mid-high,multi top,Middle,the others
681,3M0G_A,positive(%),0.6832210972240875,0.49371872296727365,0.15600000000000058,0.2383464169611307,All alpha,283,top,Mid-high,multi top,Middle,the others
682,3M0G_A,coverage(%),0.5075937586448552,0.5109733518290329,12.216399999999993,0.17131200471142521,All alpha,283,top,Mid-high,multi top,Middle,the others
683,3M0G_A,DOPE,0.7672201597922723,0.7216442807194736,0.0,,All alpha,283,top,Mid-high,multi top,Middle,the others
684,3M0G_A,SOAP,0.600223922539774,0.6071101564866079,0.39000000000000146,,All alpha,283,top,Mid-high,multi top,Middle,the others
685,3M0G_A,ProQ3D,0.749891767460596,0.6960964395710051,0.19000000000000128,0.16577271999999998,All alpha,283,top,Mid-high,multi top,Middle,the others
686,3M0G_A,SBROD,0.7071059340172151,0.6604656554791887,0.39000000000000146,,All alpha,283,top,Mid-high,multi top,Middle,the others
687,3M0G_A,DeepAccNet,0.7974010376045487,0.6639391781087729,0.0,0.27258190885416667,All alpha,283,top,Mid-high,multi top,Middle,the others
688,3M0G_A,DeepAccNet-Bert,0.8651987495014449,0.769794137854065,0.0,0.2274435625,All alpha,283,top,Mid-high,multi top,Middle,the others
689,3M0G_A,P3CMQA,0.8654951649806726,0.8037924402700821,0.19000000000000128,0.07324192244593301,All alpha,283,top,Mid-high,multi top,Middle,the others
690,3O1D_A,identity(%),0.9596998239738939,0.8660990479067537,1.6800000000000037,0.4084457628635347,All alpha,298,the others,Mid-high,the others,Middle,the others
691,3O1D_A,positive(%),0.9504065643222265,0.8373661757086795,1.6800000000000037,0.2440162326621924,All alpha,298,the others,Mid-high,the others,Middle,the others
692,3O1D_A,coverage(%),0.6446847816030571,0.45516129680535544,2.4644444444444358,0.14138669351230423,All alpha,298,the others,Mid-high,the others,Middle,the others
693,3O1D_A,DOPE,0.8530771049338174,0.7554821860424706,2.100000000000002,,All alpha,298,the others,Mid-high,the others,Middle,the others
694,3O1D_A,SOAP,0.7301280412992049,0.6048498020465558,0.0,,All alpha,298,the others,Mid-high,the others,Middle,the others
695,3O1D_A,ProQ3D,0.9298737689429626,0.7927931311228436,1.2600000000000056,0.15594630666666665,All alpha,298,the others,Mid-high,the others,Middle,the others
696,3O1D_A,SBROD,0.6721735106249794,0.7714271255459628,0.5299999999999971,,All alpha,298,the others,Mid-high,the others,Middle,the others
697,3O1D_A,DeepAccNet,0.9397911094664819,0.8835341164235327,1.4700000000000046,0.30662638541666665,All alpha,298,the others,Mid-high,the others,Middle,the others
698,3O1D_A,DeepAccNet-Bert,0.9147550832705059,0.8511721317573073,1.4700000000000046,0.2757785687712585,All alpha,298,the others,Mid-high,the others,Middle,the others
699,3O1D_A,P3CMQA,0.9610299402415688,0.9536471316671055,0.5299999999999971,0.17056571261692044,All alpha,298,the others,Mid-high,the others,Middle,the others
700,3RHH_C,identity(%),0.7609998898420448,0.41545983961607424,1.3166666666666549,0.447558543417367,alpha / beta,476,multi top,Mid-low,multi top,Middle,the others
701,3RHH_C,positive(%),0.7393154966651849,0.25862321427258966,1.1324999999999918,0.270527731092437,alpha / beta,476,multi top,Mid-low,multi top,Middle,the others
702,3RHH_C,coverage(%),0.24526572840274583,0.027834848020652614,15.974545454545442,0.19195126050420167,alpha / beta,476,multi top,Mid-low,multi top,Middle,the others
703,3RHH_C,DOPE,0.8312355673455151,0.6442565338855968,0.31999999999999806,,alpha / beta,476,multi top,Mid-low,multi top,Middle,the others
704,3RHH_C,SOAP,0.7446896934236589,0.6792736646962019,0.5299999999999971,,alpha / beta,476,multi top,Mid-low,multi top,Middle,the others
705,3RHH_C,ProQ3D,0.6235508555793221,0.47438033366730437,2.629999999999999,0.03578264666666667,alpha / beta,476,multi top,Mid-low,multi top,Middle,the others
706,3RHH_C,SBROD,0.565712252023922,0.5470797732060113,13.339999999999996,,alpha / beta,476,multi top,Mid-low,multi top,Middle,the others
707,3RHH_C,DeepAccNet,0.8149284765714109,0.545136925902719,0.31999999999999806,0.27981979166666665,alpha / beta,476,multi top,Mid-low,multi top,Middle,the others
708,3RHH_C,DeepAccNet-Bert,0.891696722712516,0.7148991594659497,1.1599999999999944,0.2024109375,alpha / beta,476,multi top,Mid-low,multi top,Middle,the others
709,3RHH_C,P3CMQA,0.8037251762544306,0.7920716749976191,0.5800000000000027,0.09199699637285867,alpha / beta,476,multi top,Mid-low,multi top,Middle,the others
710,3TJ3_A,identity(%),0.9304051442648248,0.8290182777666203,4.240000000000011,0.28555759624413146,All alpha,426,top,High,top,High,the others
711,3TJ3_A,positive(%),0.961910908875737,0.852985678900503,4.240000000000011,0.12996215336463224,All alpha,426,top,High,top,High,the others
712,3TJ3_A,coverage(%),0.8548154963230334,0.5319318469225692,4.240000000000011,0.18060828794992173,All alpha,426,top,High,top,High,the others
713,3TJ3_A,DOPE,0.951189469239747,0.7809260003110948,4.400000000000004,,All alpha,426,top,High,top,High,the others
714,3TJ3_A,SOAP,0.925460802055701,0.8243448551184459,2.8100000000000014,,All alpha,426,top,High,top,High,the others
715,3TJ3_A,ProQ3D,0.946712299389078,0.7489001278388449,5.100000000000005,0.16224946000000004,All alpha,426,top,High,top,High,the others
716,3TJ3_A,SBROD,0.924464802665805,0.6745026019630164,7.740000000000002,,All alpha,426,top,High,top,High,the others
717,3TJ3_A,DeepAccNet,0.9474645690408329,0.8306304147096436,2.8100000000000014,0.18759732812500002,All alpha,426,top,High,top,High,the others
718,3TJ3_A,DeepAccNet-Bert,0.9476039902697829,0.8279326290418344,4.400000000000004,0.1600613900862069,All alpha,426,top,High,top,High,the others
719,3TJ3_A,P3CMQA,0.9627402396170638,0.8467147839168608,5.510000000000003,0.10161565380255383,All alpha,426,top,High,top,High,the others
720,4EFH_A,identity(%),0.8970015717841979,0.6734286385827676,5.957727272727265,0.11416278707782673,alpha / beta,227,the others,High,the others,High,the others
721,4EFH_A,positive(%),0.9188536811894805,0.717337218588034,7.817499999999999,0.07357977973568279,alpha / beta,227,the others,High,the others,High,the others
722,4EFH_A,coverage(%),0.8211444537757825,0.761630616152259,7.860825688073392,0.14720352716593244,alpha / beta,227,the others,High,the others,High,the others
723,4EFH_A,DOPE,0.9343340830491602,0.8450186123344425,3.749999999999998,,alpha / beta,227,the others,High,the others,High,the others
724,4EFH_A,SOAP,0.9172545243614163,0.8378053792311376,5.179999999999996,,alpha / beta,227,the others,High,the others,High,the others
725,4EFH_A,ProQ3D,0.9419708615155664,0.7708060538597205,7.050000000000001,0.2968264,alpha / beta,227,the others,High,the others,High,the others
726,4EFH_A,SBROD,0.8947556486508549,0.7281453895558756,6.169999999999998,,alpha / beta,227,the others,High,the others,High,the others
727,4EFH_A,DeepAccNet,0.8747069132900895,0.7958962158595225,8.479999999999999,0.31113671093750006,alpha / beta,227,the others,High,the others,High,the others
728,4EFH_A,DeepAccNet-Bert,0.8612875464001403,0.7950982176245008,8.479999999999999,0.3248216067708334,alpha / beta,227,the others,High,the others,High,the others
729,4EFH_A,P3CMQA,0.9656675671835433,0.7940601519021471,1.759999999999995,0.10329710811154048,alpha / beta,227,the others,High,the others,High,the others
730,4EQF_A,identity(%),0.34125760757348256,-0.09759271842801881,12.955306122448974,0.2817509971509971,All alpha,312,the others,Mid-low,the others,Middle,the others
731,4EQF_A,positive(%),0.3780723585785715,-0.09478617219609681,12.955306122448974,0.13755074390629943,All alpha,312,the others,Mid-low,the others,Middle,the others
732,4EQF_A,coverage(%),0.26696637913218074,-0.23590925883653724,12.955306122448974,0.2006405824628047,All alpha,312,the others,Mid-low,the others,Middle,the others
733,4EQF_A,DOPE,0.590058212938097,0.3330094362169995,3.83,,All alpha,312,the others,Mid-low,the others,Middle,the others
734,4EQF_A,SOAP,0.602914684915404,0.36710920476797515,3.0299999999999994,,All alpha,312,the others,Mid-low,the others,Middle,the others
735,4EQF_A,ProQ3D,0.6228496504047732,0.39088187310172356,3.9200000000000013,0.11224671604938274,All alpha,312,the others,Mid-low,the others,Middle,the others
736,4EQF_A,SBROD,0.3988655864852753,0.07828936258771044,16.09999999999999,,All alpha,312,the others,Mid-low,the others,Middle,the others
737,4EQF_A,DeepAccNet,0.5254547968643524,0.22334775913883387,3.0299999999999994,0.14869489776234568,All alpha,312,the others,Mid-low,the others,Middle,the others
738,4EQF_A,DeepAccNet-Bert,0.47866727704419887,0.2266378901796863,2.939999999999998,0.16229763695987653,All alpha,312,the others,Mid-low,the others,Middle,the others
739,4EQF_A,P3CMQA,0.5173492450546154,0.0671939441923963,3.0299999999999994,0.0816117102081393,All alpha,312,the others,Mid-low,the others,Middle,the others
740,4G12_A,identity(%),0.2025682974621617,0.26207472607291116,10.001999999999999,0.4860166060606061,All alpha,44,the others,Mid-low,the others,Middle,the others
741,4G12_A,positive(%),-0.06354847216641418,-0.06789496250408109,5.873333333333342,0.3238953939393939,All alpha,44,the others,Mid-low,the others,Middle,the others
742,4G12_A,coverage(%),-0.018573265850282895,-0.039877703822210356,6.405757575757565,0.09746836363636363,All alpha,44,the others,Mid-low,the others,Middle,the others
743,4G12_A,DOPE,0.22736022584770174,0.25912867318501753,2.839999999999998,,All alpha,44,the others,Mid-low,the others,Middle,the others
744,4G12_A,SOAP,0.49277352614562614,0.48090594759491656,1.1399999999999966,,All alpha,44,the others,Mid-low,the others,Middle,the others
745,4G12_A,ProQ3D,0.010055891274268857,0.047002305745063436,3.9799999999999947,0.4016147866666667,All alpha,44,the others,Mid-low,the others,Middle,the others
746,4G12_A,SBROD,0.3560972720991126,0.36055639477528767,6.25,,All alpha,44,the others,Mid-low,the others,Middle,the others
747,4G12_A,DeepAccNet,0.20275069352915148,0.1920165884411777,4.549999999999999,0.30108555729166664,All alpha,44,the others,Mid-low,the others,Middle,the others
748,4G12_A,DeepAccNet-Bert,0.5257691799080314,0.45498261312283333,4.549999999999999,0.12428542708333334,All alpha,44,the others,Mid-low,the others,Middle,the others
749,4G12_A,P3CMQA,0.1373856854335025,0.0707165318515267,5.679999999999996,0.247145281185468,All alpha,44,the others,Mid-low,the others,Middle,the others
750,4HRR_H,identity(%),0.8436051924537117,0.2852931430546881,0.5979999999999985,0.41413333333333335,All alpha,150,multi top,Mid-low,multi top,Middle,the others
751,4HRR_H,positive(%),0.7609146947267278,0.3166871209672875,0.5000000000000004,0.23977777777777776,All alpha,150,multi top,Mid-low,multi top,Middle,the others
752,4HRR_H,coverage(%),0.17380201699458084,-0.10469003777327887,0.49749999999999517,0.26639999999999997,All alpha,150,multi top,Mid-low,multi top,Middle,the others
753,4HRR_H,DOPE,0.6000126955422608,0.4520290957956992,0.6599999999999939,,All alpha,150,multi top,Mid-low,multi top,Middle,the others
754,4HRR_H,SOAP,0.7627487791255327,0.5103270353353795,0.8299999999999974,,All alpha,150,multi top,Mid-low,multi top,Middle,the others
755,4HRR_H,ProQ3D,0.5704288495047917,0.45588088901300533,0.8299999999999974,0.04798829333333333,All alpha,150,multi top,Mid-low,multi top,Middle,the others
